ID,FearID,fear,JoyID,joy,LoveID,love,SadID,Sadness,SurpriseID,surprise,AngerID,anger,NoEmotionID,none,NoOfEmotions,Include,Question Text
46718939,46718939,notfear,46718939,NoJoy,46718939,love,46718939,notsadness,46718939,notsurprise,46718939,NotAnger,46718939,,1,Yes,"""I am trying to upload an image that I get from my webcam to the Microsoft Azure Face Api. I get the image from canvas.toDataUrl( image/png ) which contains the Data Uri. I change the Content Type to application/octet-stream and when I attach the Data Uri to the post request, I get a Bad Request (400) Invalid Face Image. If I change the attached data to a Blob, I stop receiving errors however I only get back an empty array instead of a JSON object. I would really appreciate any help for pointing me in the right direction.Thanks!"""
44411988,44411988,notfear,44411988,NoJoy,44411988,notlove,44411988,notsadness,44411988,notsurprise,44411988,NotAnger,44411988,NoEmotion,0,Yes,"""I'm trying to use google vision in google api, however I have the following problem:I'm trying to run the api's own sample code, below:I'm using the following dependencies:Has anyone ever had this problem?"""
35121089,35121089,notfear,35121089,NoJoy,35121089,notlove,35121089,notsadness,35121089,surprise,35121089,NotAnger,35121089,,1,Yes,"""I am integrating Google vision API into my existing android application.  the app does recognises the QR codes but i need to implement the UI feature where the user is shown a graphic outline over the bar code ."""
53844994,53844994,notfear,53844994,NoJoy,53844994,love,53844994,notsadness,53844994,notsurprise,53844994,NotAnger,53844994,,1,Yes,"""I have to extract all color of image in Android without using ML (Google vision, IBM Visual Recognition).I had check below option.1.The palette library attempts to extract the following six color profiles.2. Get color of a particular pixelif I break bitmap in small size then find out color and save in list.Then there is time taken and OutOfMemoryError.Please suggest any library  to find color of images.EditPick from gallaryGet Color code from Pixel"""
55298114,55298114,fear,55298114,NoJoy,55298114,notlove,55298114,notsadness,55298114,notsurprise,55298114,NotAnger,55298114,,1,Yes,"""I have a set of a hundred or so images (eventually this will be a few thousand). From my app I want to be able to take a picture and upload it to Firebase and search wether the picture contains one of the images from the set and if so which one. Does ML Kit provide a suitable way to do this? I also saw that there is now a Google Cloud Vision API but this might be overkill? Is there already some open source projects on something similar?"""
47368685,47368685,notfear,47368685,NoJoy,47368685,notlove,47368685,notsadness,47368685,surprise,47368685,NotAnger,47368685,,1,Yes,"""Basically in the title, I've been trying to work with the Google Cloud Vision API through android as I'm trying to make an application that will allow the user to scan the name of a game for instance, and the app will detect the name of the game or object and then move to an activity or web page that corresponds with the name given back in the JSON. Only problem is, I'm unable to get the JSON in the android application and I'm not sure why, I heard that its not possible on the android app but I'm not 100% sure on that. I was wondering if anyone would be able to confirm if thats the case or if there are any alternatives to my solution as I'm starting to tear my hair out over this."""
49114316,49114316,notfear,49114316,NoJoy,49114316,notlove,49114316,notsadness,49114316,notsurprise,49114316,NotAnger,49114316,NoEmotion,0,Yes,"""So I am using Django/DRF for my backend and I want the client (my web app) to be able to make an API call that looks up tags for an image using Google Cloud Vision API. Obviously, I don't want the client to have access to the API key, hence the server should perform the actual call to Google's API. What I'm struggling with currently is where to put this API function. Do I have to create a model for this (even though there is no db table) or is there some way around that?"""
48491815,48491815,notfear,48491815,NoJoy,48491815,notlove,48491815,notsadness,48491815,notsurprise,48491815,NotAnger,48491815,NoEmotion,0,Yes,"""So basically i'm trying to draw a multi line graph from the results of microsoft emotion api result data.This is the result data.So what i want is to have a line drawn each time a result is obtained.And the line should be drawn from a combination of these results.Each line should be drawn from 4 points as the results have 8 fields which can be paired up into 4 points."""
45680183,45680183,notfear,45680183,NoJoy,45680183,notlove,45680183,notsadness,45680183,notsurprise,45680183,NotAnger,45680183,NoEmotion,0,Yes,"""I need to do a""Post""to get thetextOperationsand use this received value to do a""Get""and return the results.I'm doing the""Post""however I do not get anything in console.log (), how do I get this""id""received and use it in""Get"" to return the results?The API name is:"""
51918848,51918848,fear,51918848,NoJoy,51918848,notlove,51918848,notsadness,51918848,notsurprise,51918848,NotAnger,51918848,,1,Yes,"""I have two AWS lambda functions which are processing all images uploaded to an S3 bucket(One is for creating thumbnail and another is for image moderation[rekognition]).While I am doing it, I found it invalid to add event notifications with overlapping prefix and suffix.For example, let's assume that I want to set the two event notification like the below.If it is not available I think there must be a kind of pattern commonly used in this case(for instance, making a proxy lambda to call the two lambdas passing the same event notification.)What is the best way to handle the case?"""
45372938,45372938,notfear,45372938,NoJoy,45372938,notlove,45372938,notsadness,45372938,notsurprise,45372938,NotAnger,45372938,NoEmotion,0,Yes,"""I'm trying to authenticate to Google Vision API using a JSON file. Normally, I do it using theenvironmental variable which specifies the path to the JSON file itself.However, I am required to specify this in my application itself and authenticate using the JSON file contents.Now, I have tried to specifyto then pass it in as a parameter to themethod. Sure enough, aobject can be created perfectly by reading the authentication info from the JSON file, but passing it in as a parameter toseems to make no difference as themethod is still looking for the environmental variable and throws anexception, specifying that the environmental variable cannot be found.Any idea how I can get the desired behavior?"""
55929639,55929639,notfear,55929639,NoJoy,55929639,love,55929639,notsadness,55929639,notsurprise,55929639,NotAnger,55929639,,1,Yes,"""I've written node.js application that identifies and pulls a face out of an image using AWS Rekognition which gives me a rectangular bounding box:I want to tightly crop out the face itself so that I can merge it with a snazzy background like the might do in a theme park.Can anyone suggest a node package or web-service?thanks!"""
43598191,43598191,fear,43598191,NoJoy,43598191,notlove,43598191,notsadness,43598191,notsurprise,43598191,NotAnger,43598191,,1,Yes,"""I am using project oxford for Microsoft Face API in JavaScript, when I use the function ""identify"", I receive ""Invalid request body.""Anyone knows how I could fix it?"""
